x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.35616301671729966,-0.13140981286333922,-0.13087552753262527,0.6928854742427378,-0.7282056055821824,-0.13418062843907475,0.812824556060934,-1.2503239260884969,-0.11826746758495525,0.8482681937001896,-1.5998336250549003,-0.05738938345787298,0.5044284352975387,-1.1959994019493156,-0.044783611436590244,0.6338176405891963,-1.485011932192474,-0.17491749851929259,0.5337254648159333,-1.0373456570847992,-0.21194942995579016,0.4571940629029993,-0.9982088472803865,-0.22912832175746528,0.2375219749834227,-1.2075506902566777,-0.028517694406365215,0.35096262262670197,-1.4665609811362146,-0.17646846225924942,0.3031518874997116,-0.9503431462866334,-0.18013167580168224,0.24627935050857527,-0.9691988864588497,-0.15388419485271834,-0.007388124601302695,-1.1537357686878877,-0.040036160705927006,0.08133279276828662,-1.4239713357500605,-0.2021604847515073,0.09391107490200445,-0.9261617254530203,-0.11542413142027073,0.04523980128606115,-0.9150775357462044,-0.029410112611247673,-0.25599695969802366,-1.1074100020989845,-0.060583683357853566,-0.16526722905205002,-1.2306561598117578,-0.14916675490115613,-0.1263108942190727,-0.8786843460685827,-0.07498986568295676,-0.1581421394892636,-0.8553605707835665,-0.003931643533743823,closedOff
0.0,0.0,0.0,0.34161929470382024,-0.1546290131000072,-0.13468243577665273,0.639086423109743,-0.7201773811651805,-0.14876886660510377,0.7635595490952394,-1.1990227315076802,-0.14858449788103156,0.8044749049283862,-1.533101759708687,-0.10569464882266126,0.4777030928767311,-1.178501871050835,-0.025743177523234528,0.6129920339774341,-1.4416192417592788,-0.16092842416388872,0.5259362298085863,-1.0317058356975897,-0.19893725367210793,0.4424934311639446,-0.9866968727224308,-0.2114513843964435,0.23831749860616538,-1.199564444107061,-0.01332334722577637,0.34511422138227205,-1.4150256069808866,-0.15873262373356925,0.2989907598278902,-0.9296345454662145,-0.1605766217080959,0.24104366985199704,-0.9705142704897652,-0.13138145878124877,0.005134772543345701,-1.1533222822393157,-0.03284121479630154,0.09853886834049971,-1.3622812366736152,-0.2001263801534062,0.1030198569589332,-0.8950886111600879,-0.12114775166002309,0.05469412135330235,-0.9106857909048567,-0.03627893408659936,-0.23210095811101628,-1.0929286814417454,-0.062437836088281226,-0.13483236956378705,-1.1927193927031083,-0.15666681361151416,-0.09930783092898962,-0.8607313958512982,-0.08641282646448066,-0.13605086038962155,-0.8408610048254491,-0.014481841342038853,closedOff
0.0,0.0,0.0,0.3338862074672939,-0.14172792358169622,-0.14329293389607992,0.6497198910910983,-0.7203551348148163,-0.1556498117856177,0.7789956635557022,-1.1957210205502544,-0.14850518961630516,0.8236403500288649,-1.525836392091529,-0.09637145358481813,0.4796924172378186,-1.168277760807927,-0.04056086948425734,0.6305300090118797,-1.4276276377371175,-0.17636345527925892,0.5306176062755112,-1.0161912562095363,-0.2165419462940854,0.4410265996929705,-0.9904132135663146,-0.23326399470551873,0.2352518006882234,-1.192478666697604,-0.021798444541966916,0.3599019008542003,-1.41055604642132,-0.16971601186474977,0.305115510441622,-0.9221422208162651,-0.1745202597932194,0.24417097435964513,-0.9697321977124723,-0.1488809203238824,0.0036999977235749925,-1.150856548686516,-0.03473683578014578,0.10738531375260349,-1.3625179815407351,-0.19905025950939229,0.11039147101821764,-0.8936494754471056,-0.12144150370983986,0.06055627625684847,-0.9140593949543494,-0.04084716955795671,-0.22724833023197874,-1.1044095389159676,-0.05865866693697039,-0.12738287598168793,-1.1944629673127063,-0.1518430114496328,-0.09270227860016937,-0.864247258962691,-0.08592860938376438,-0.12974463411538756,-0.8559132794739266,-0.019460240175497794,closedOff
0.0,0.0,0.0,0.3328742863817256,-0.1711223633667467,-0.12811819739010907,0.6242237738686965,-0.7379879582587616,-0.13859918570493193,0.731573326125186,-1.20328364508809,-0.13350640872616934,0.790404784015546,-1.5208530570509369,-0.08422960244284697,0.46776348553990593,-1.1893706461435403,-0.034578036488874274,0.5976373283515078,-1.4447663312251666,-0.1685666747678987,0.5104883684723409,-1.0232913902958776,-0.20796456470211608,0.4253333817287511,-1.002888933834108,-0.22483360312462858,0.22224577892053618,-1.201937610439455,-0.023358919982437144,0.33728199483255494,-1.4161984519910884,-0.16647236058729029,0.29342979760367616,-0.9233394783723793,-0.17278431338259576,0.22862649295438295,-0.9735142149549637,-0.15043105227581313,-0.007232161119162285,-1.1458475572641522,-0.04094993374395629,0.08888248312167432,-1.3739611674377863,-0.201103511276389,0.09812855710776949,-0.8977699591543349,-0.12183190158160609,0.04198176820201114,-0.9113408992022245,-0.04125356176341383,-0.24247761706245738,-1.0883222545597155,-0.06799424791195496,-0.1506650212526886,-1.1813931090873055,-0.1575104920118401,-0.10578705846231189,-0.8534871048410195,-0.0880774181406137,-0.13594209919946135,-0.8450441703436563,-0.019046716999068854,closedOff
0.0,0.0,0.0,0.3425971723568177,-0.1421514225265497,-0.1300312820014523,0.6348954810733045,-0.7255099038443062,-0.1383724101987703,0.7492183798731229,-1.2081389811070509,-0.13172370818868204,0.8046740637917182,-1.5269376046968315,-0.08065604746509059,0.492790031006678,-1.1817765836135268,-0.03175647707430317,0.6163490258272686,-1.4538680200020453,-0.16934595203293523,0.5279882936934075,-1.0367771567937252,-0.20838220005388208,0.4446497927809317,-0.9944419297291425,-0.22131506170873425,0.24760288468227176,-1.1965880365160275,-0.018896890528084274,0.34931268784867786,-1.4165448311699962,-0.1608945211348286,0.30404146395442905,-0.9215774529324753,-0.15991284789982801,0.24633500168122205,-0.9691847434554014,-0.13064800983202854,0.011695310596393196,-1.1519215272869225,-0.037142252814208736,0.10077953691854812,-1.3784095315526972,-0.20054275152598067,0.1030492451095987,-0.8978184279997613,-0.11700777555288276,0.05350279046267173,-0.9079373616672037,-0.031068606341945318,-0.23192336356592697,-1.1038734420012033,-0.06513366609333344,-0.14160308133036148,-1.2080507805504561,-0.15623886047552907,-0.10428842132571897,-0.8675340180202994,-0.08344971298677903,-0.13457179120427765,-0.8473032233715565,-0.010566564753741013,closedOff
0.0,0.0,0.0,0.351858975642559,-0.14860915453109869,-0.12713752854184454,0.654987963081779,-0.7317607720964225,-0.1293512911432653,0.7716168794875421,-1.2006023033180513,-0.11546810833724376,0.8257135335537884,-1.5189177032376553,-0.05524409688908978,0.5168323742365235,-1.1823171508609165,-0.030392008280974624,0.6429704390156831,-1.4482444974480326,-0.16990064460689652,0.540807620308396,-1.0246414659738017,-0.2120389688177046,0.4579480375764819,-0.989103729505875,-0.2273408339348684,0.26981013502943685,-1.1964929292146593,-0.01925301773714791,0.3728623283223717,-1.4097205895874854,-0.16165992328149592,0.3179712794133377,-0.9169627866441258,-0.16268364557531767,0.2662729155861928,-0.9638976784001652,-0.1345841524828024,0.03207004467958664,-1.1538031560311104,-0.03957704022180699,0.1203606477407031,-1.3706342526613748,-0.19964517287813796,0.11842711676622826,-0.8932379229009256,-0.1202656070564246,0.07602683521723534,-0.9077108492083655,-0.037722141714187946,-0.20795990587612173,-1.1085642424286237,-0.06990021227165774,-0.12267968473031561,-1.1927878915329413,-0.15647144790022344,-0.08829515546709231,-0.8578247568147022,-0.08564494113266079,-0.11459585328245243,-0.8435753122551681,-0.014761440376220654,closedOff
0.0,0.0,0.0,0.35918016569567346,-0.16320318434574324,-0.11179679389870506,0.6532543932052545,-0.7421614993688098,-0.10687989259979995,0.7634480234314255,-1.1931019442301514,-0.08784200377345437,0.8286779951370209,-1.4932421546424837,-0.023252355740501017,0.5101179024580376,-1.1749452060105492,-0.02372708046709081,0.6388357478465193,-1.4302870019104603,-0.1592258824670401,0.5385933449824689,-1.006091561103728,-0.20216281418139628,0.4564932064102991,-0.9862584606164856,-0.22009538241974136,0.2622651579933908,-1.1844282420162322,-0.017806922072029944,0.3803585373539253,-1.3997562616495673,-0.15652344185284026,0.32643149703822527,-0.913337405567846,-0.16059790276315306,0.2710807851096907,-0.9625565998653345,-0.13655464829320835,0.030844141001419505,-1.1350098301857985,-0.04064108373455118,0.1262212938832864,-1.351635879698274,-0.19233626111162022,0.1277681949085282,-0.8865795357997066,-0.11637112044651983,0.08252933073446887,-0.9049787123086448,-0.038763493666226514,-0.1950822111792543,-1.088121340305029,-0.07214102118811708,-0.11412671905773125,-1.173293771062874,-0.15026095527859143,-0.07787917940036972,-0.8517753683790229,-0.0796244124632783,-0.10420665084556667,-0.8420995476971597,-0.011162731984514252,closedOff
0.0,0.0,0.0,0.3633676233480757,-0.16791994760515708,-0.11971062021668727,0.6519090706114243,-0.7496589008480554,-0.11761528801151526,0.7667038476646695,-1.2082796769378494,-0.10176763970202765,0.8318294312778375,-1.517366376194281,-0.03774528024234033,0.5233961679923528,-1.1832867081323455,-0.016694913415882105,0.6420279420220829,-1.457201304504869,-0.15935619300738466,0.5485638296707555,-1.0298237543339839,-0.20241603423092036,0.4665385743982515,-0.9875365940939007,-0.21450323962781792,0.27873003463020446,-1.1937358404226117,-0.007843188427640441,0.37602570369553917,-1.4049590684039868,-0.14631328964881662,0.3264977555886825,-0.911146846274808,-0.1446202724097994,0.2754009969761853,-0.9613294392998288,-0.11395521290436089,0.042897880076018975,-1.1528208352741562,-0.03164898759433787,0.12696907702258847,-1.3673841829257087,-0.1883019658582302,0.1267597276627939,-0.8922505982861128,-0.10978711550873967,0.08797811137045469,-0.9108645570995701,-0.02619160938332455,-0.19161148473124506,-1.107016444596562,-0.06524961336246725,-0.11550785442024508,-1.1989048957413508,-0.1461273762345573,-0.07928316149248057,-0.8695767932257825,-0.07348814158971263,-0.1042567871425078,-0.8534184077018501,-0.00012391898078942335,closedOff
0.0,0.0,0.0,0.36473322352521365,-0.1634952160462691,-0.12696531618752646,0.6573203705971817,-0.743092049798919,-0.12761592059322235,0.7751606445084712,-1.2018083249254086,-0.11510980805761376,0.8352040645223079,-1.5161891861771322,-0.055499617349769055,0.5212251697674712,-1.1905486565205776,-0.01020473030160244,0.6463388942522293,-1.45667851697631,-0.15150154543130753,0.5532278716133084,-1.0292491348965174,-0.19482727998215144,0.4702038647438055,-0.9857658533124827,-0.20748028703821875,0.2817849233501916,-1.202142996582757,0.0015576299521706945,0.3759079722515791,-1.4056429919121463,-0.14091512584525387,0.3288947158256735,-0.9139510437181566,-0.14042065397928372,0.28297219659062345,-0.9591281123795078,-0.1081818193482796,0.04948473952086664,-1.1569675301794902,-0.021050586609129434,0.13089567306404742,-1.3472470937734433,-0.18034460685263817,0.13322355377820724,-0.88212559167289,-0.10460487205749329,0.10006682554718639,-0.9059375501920233,-0.020850539054371807,-0.17818071251749454,-1.1044757527990008,-0.05437135227034636,-0.10297412284106437,-1.1907453337004197,-0.13627352186922562,-0.06933912057189387,-0.8691829514328112,-0.06564283732854866,-0.09380219672001575,-0.8533149884954068,0.007028628782283973,closedOff
0.0,0.0,0.0,0.394946115484866,-0.08369997935711516,-0.14903057474146397,0.7393551941928157,-0.6877177087602219,-0.15602236523766977,0.8490765587519553,-1.2118016102954414,-0.14732499575372213,0.9327851708607047,-1.5171218167817089,-0.08877858288172644,0.6110584198937664,-1.1979321860845076,-0.04567879297470927,0.7873632890962801,-1.4937995295313986,-0.20524391549131174,0.6762965783482631,-1.0329443999189938,-0.2411782269209513,0.5867826679432335,-0.9841173294986596,-0.2480311550635686,0.34424982715806735,-1.2255263223276665,-0.03515042822804562,0.4958625277325386,-1.429440548677536,-0.21241888218625435,0.41688375480859613,-0.8809209621088775,-0.20827301741256635,0.3561493937526968,-0.9344290285139834,-0.16837979423681548,0.08895073694973962,-1.1980055644733976,-0.06121884275835983,0.22950715445763153,-1.4077587114153858,-0.26502853188140985,0.19519923639753714,-0.8882110936862287,-0.17364181132293643,0.1314690833469188,-0.9107621127313315,-0.07244604152855079,-0.17614380023123474,-1.1651856601818185,-0.09800374999745012,-0.034721608605509054,-1.277944163072451,-0.2150789765709637,-0.030936147013941477,-0.9022075102172543,-0.1374716042754523,-0.09076906705709765,-0.8783761177982048,-0.0552707419956975,closedOff
0.0,0.0,0.0,0.3862725460432615,-0.11239763755173839,-0.1559152187191195,0.7384164815599674,-0.6820018221180485,-0.16903013716082377,0.855658641743929,-1.163430982293736,-0.1687771328888469,0.9152586737342447,-1.4871426336568951,-0.12008161141731345,0.6079113459068756,-1.1840438770449835,-0.027052875953394822,0.7797703083679666,-1.4701367898716513,-0.191469147310302,0.6677403334955756,-1.0235815684957068,-0.24255814393290745,0.5800770137529928,-0.9662161876030206,-0.25700793742070205,0.3592689003662356,-1.2163312844439487,-0.014514515256998706,0.5010273148234157,-1.4410311984292634,-0.19615287309205787,0.4238039257931846,-0.9100193694100499,-0.20630634534062997,0.36159402226827536,-0.9323356493558796,-0.17261108329858937,0.11081473190504383,-1.197720306313138,-0.040012351535149204,0.2307941340681371,-1.4194284597172337,-0.24818625598625182,0.19970885470418442,-0.9013537334416831,-0.1634247122732659,0.1401681733398577,-0.8933140576335594,-0.06077881880973045,-0.1506743455748488,-1.1700195686394776,-0.07675138931377012,-0.024270182576702496,-1.299842283237191,-0.19461189632861114,-0.023775594026794425,-0.9342971097443691,-0.11361362965589063,-0.08767265579610918,-0.8883886225374411,-0.025517781112063743,closedOff
0.0,0.0,0.0,0.4220269198274659,-0.09281875989572659,-0.13990006784211714,0.7702287721142735,-0.7177083031538448,-0.14488745831920058,0.8943770840674049,-1.2316338135635911,-0.14022342290987547,0.9858885046752682,-1.5400543004104268,-0.0874829941725023,0.6599524202312922,-1.2212438207663727,-0.02480183402147902,0.8167730325766901,-1.5103561270117722,-0.18454099011088054,0.7067259076821724,-1.0391085352681726,-0.2222663158420187,0.617375836666753,-0.9496445496212912,-0.22671012212104022,0.38663045235888555,-1.2596514549553595,-0.01976960166996125,0.52343936224801,-1.4747416143590437,-0.19836269030017592,0.4457868562719289,-0.9188321560134688,-0.19520043818474372,0.3792248365425681,-0.9253045570779722,-0.15094509888952454,0.12010469196761271,-1.2375820675508151,-0.05215593251273842,0.25757519194539213,-1.4406086907780917,-0.25701087538323264,0.23186239996811409,-0.9126020273757968,-0.16845586268584106,0.1690593301227451,-0.9050338094883944,-0.06424110431572486,-0.1536510367305248,-1.2009851867981365,-0.09449951086196542,-0.0037864384862668593,-1.3112238000915537,-0.21402242869308,0.0037876032575497025,-0.9367817473905965,-0.13614683989705234,-0.06051988517673964,-0.8955460485268664,-0.05024326886900203,closedOff
